c file generated by rmnkGenerator.R with seed  0 the 01/16/2024 20:06:45 
0.4949133  0.3494508  
0.553447  0.9052619  
0.8880207  0.335136  
0.02218732  0.9604023  
0.8058384  0.2908445  
0.9336137  0.8377422  
0.4264465  0.4559873  
0.5517504  0.5494116  
0.5323955  0.00681129  
0.9800771  0.09787904  
0.05587571  0.4792322  
0.8194702  0.03006298  
0.7025083  0.5210217  
0.8710385  0.6585252  
0.9777917  0.06212216  
0.2002895  0.2850697  
0.2277507  0.5046022  
0.8879538  0.8683114  
0.9531879  0.4373785  
0.2425911  0.3651472  
0.3042201  0.4077964  
0.5245203  0.4309278  
0.9440276  0.7483833  
0.5476189  0.7039641  
0.5621296  0.3549765  
0.4271633  0.175652  
0.7831204  0.3170324  
0.9154877  0.03607296  
0.7079125  0.4547174  
0.8616764  0.7770807  
0.3075823  0.6613467  
0.7050132  0.2208518  
0.921357  0.6643854  
0.648902  0.1183156  
0.2408943  0.4502746  
0.5858585  0.284876  
0.8819009  0.7433374  
0.7906728  0.8634081  
0.05003068  0.3348521  
0.1913049  0.7458052  
0.9323326  0.5540293  
0.5170309  0.7807398  
0.5053666  0.8977446  
0.8785089  0.6168035  
0.6972168  0.4498747  
0.8559509  0.8327524  
0.01158497  0.8331105  
0.9223036  0.2183749  
0.5670745  0.2848204  
0.4049808  0.8213566  
0.8662061  0.6784544  
0.7481399  0.2463741  
0.01402477  0.8170979  
0.8038472  0.743198  
0.8423925  0.9240707  
0.2990809  0.4810416  
0.6978375  0.03629047  
0.08784173  0.6568705  
0.2896307  0.8758332  
0.4718709  0.223784  
0.2694375  0.1407787  
0.1175708  0.8436534  
0.6347483  0.3398737  
0.7281652  0.5573102  
0.4532797  0.3190384  
0.437468  0.08082255  
0.02198961  0.9455709  
0.1673158  0.5815727  
0.3191792  0.7361265  
0.8732786  0.8762022  
0.3980282  0.7157421  
0.3214877  0.7297274  
0.04832882  0.07574407  
0.7396325  0.7296678  
0.4107452  0.982474  
0.2279153  0.5735324  
0.3630815  0.2087476  
0.9178819  0.7807418  
0.4690254  0.8915735  
0.5147635  0.903968  
0.8761137  0.6590138  
0.4665998  0.3901582  
0.7659214  0.6225057  
0.817789  0.261727  
0.670804  0.937318  
0.02183527  0.6953938  
0.4307158  0.8703712  
0.351593  0.891872  
0.6983768  0.4577519  
0.8845314  0.740493  
0.6091872  0.5335583  
0.8201716  0.3953793  
0.2422183  0.008526021  
0.5188314  0.2770525  
0.3995863  0.5130736  
0.04037381  0.8602815  
0.4613364  0.05270203  
0.5398096  0.1834493  
0.9640721  0.8323277  
0.1954083  0.7919224  
0.01434121  0.6169068  
0.8735443  0.2319639  
0.1783116  0.8780764  
0.2834139  0.1017069  
0.1911976  0.4949465  
0.5372544  0.7821071  
0.2161976  0.1860268  
0.5398563  0.662853  
0.01171267  0.1784926  
0.6246194  0.547783  
0.07300618  0.1444281  
0.5249839  0.8113782  
0.3619273  0.2219703  
0.7031117  0.9103754  
0.5320985  0.2773168  
0.3007563  0.3100131  
0.6339904  0.9110898  
0.7929764  0.990971  
0.6610648  0.3900018  
0.02175333  0.7612859  
0.4168144  0.2511857  
0.87261  0.4664595  
0.6451804  0.5083896  
0.177529  0.9532437  
0.2753717  0.924878  
0.7952989  0.9563637  
0.1869423  0.8857122  
0.03252261  0.193836  
0.3855707  0.1508599  
0.07212766  0.3994571  
0.5082809  0.9072225  
0.2153897  0.2219598  
0.6286098  0.9690545  
0.004100303  0.4722076  
0.4771736  0.3533427  
0.1307188  0.4547433  
0.369881  0.6137928  
0.1724034  0.9275233  
0.03445672  0.8387176  
0.7840941  0.7129066  
0.9094215  0.8265739  
0.2396897  0.6029057  
0.6225766  0.1112197  
0.1692148  0.7392224  
0.386163  0.8063445  
0.08293899  0.6850241  
0.8109619  0.339175  
0.0355415  0.7953017  
0.6852375  0.09819972  
0.8442013  0.9864102  
0.4048493  0.254425  
0.5553883  0.2059563  
0.4197117  0.9475869  
0.7063342  0.3328344  
0.2037697  0.2095304  
0.3742204  0.1689497  
0.6841599  0.8758446  
0.04427965  0.6674906  
0.6177178  0.1357223  
0.05682916  0.1379079  
0.0851975  0.8028264  
0.3889557  0.2905001  
0.2705626  0.2348818  
0.1000721  0.4575778  
0.5551745  0.02202729  
0.386203  0.07312673  
0.2857868  0.6350028  
0.0267864  0.04770293  
0.6245387  0.5157266  
0.130487  0.3599876  
0.01129213  0.9155537  
0.9828316  0.2298661  
0.2611998  0.2780835  
0.7755664  0.4333187  
0.8831572  0.5833305  
0.5463737  0.1822656  
0.7310279  0.8038946  
0.05011804  0.5981019  
0.1103079  0.5136191  
0.5061977  0.8127571  
0.2078033  0.8681478  
0.3301042  0.1825942  
0.05590405  0.2568808  
0.6487529  0.1372073  
0.008640404  0.7005435  
0.4675991  0.5682095  
0.9198805  0.1271958  
0.3996256  0.426697  
0.9535348  0.682712  
0.7336276  0.2853306  
0.5475332  0.2901329  
0.1837543  0.1190792  
0.1780256  0.2539814  
0.2017409  0.7986556  
0.2555526  0.05961989  
0.254763  0.6712415  
0.6369894  0.2542826  
0.5606079  0.8611461  
0.844827  0.594127  
0.8833872  0.5880828  
0.2299867  0.6381434  
0.02128063  0.1415077  
0.8407237  0.7684268  
0.6828481  0.3267462  
0.3767677  0.004840176  
0.8381502  0.9608613  
0.9012038  0.8612748  
0.9055699  0.8221431  
0.06985245  0.6969546  
0.3864448  0.1058503  
0.9246966  0.6652438  
0.284284  0.3790603  
0.8605511  0.09419061  
0.6665567  0.1337304  
0.5685945  0.1295731  
0.3409132  0.05091907  
0.3653222  0.9769813  
0.4596586  0.7516004  
0.4303355  0.07451497  
0.8652762  0.840733  
0.7352222  0.7551307  
0.1209648  0.1906722  
0.182919  0.2663122  
0.04351427  0.3230172  
0.3043783  0.9328057  
0.5453478  0.6009681  
0.6611424  0.2538323  
0.3317585  0.9382981  
0.7575643  0.960093  
0.4154083  0.2872373  
0.2317511  0.2640451  
0.2244998  0.09702359  
0.2122534  0.4874004  
0.5221711  0.2864246  
0.8886825  0.3937582  
0.8852136  0.2048386  
0.6900678  0.851035  
0.4733183  0.9720656  
0.5227071  0.9729072  
0.3991375  0.7771089  
0.3454659  0.1912705  
0.2562854  0.4884033  
0.7307392  0.2922305  
0.4973087  0.2492258  
0.9117297  0.3537796  
0.01090008  0.9606067  
0.5951135  0.5800931  
0.1696375  0.9700397  
0.2517602  0.5398381  
0.2339238  0.4587019  
0.845223  0.02898577  
0.9758013  0.5606005  
0.9257981  0.4396473  
0.3443774  0.1411188  
0.1709671  0.6987162  
0.9298406  0.9948227  
0.6535229  0.08823905  
0.2674309  0.3402529  
0.2099782  0.2460093  
0.5418934  0.3582828  
0.3895584  0.2866094  
0.0917511  0.1364797  
0.2322854  0.7449405  
0.2299199  0.2963054  
0.62201  0.7114107  
0.7960779  0.4760227  
0.7787887  0.188967  
0.6353579  0.5368416  
0.4089733  0.8517603  
0.8184003  0.04988253  
0.8005295  0.9790359  
0.7642843  0.04203969  
0.6782317  0.3383275  
0.8858858  0.5509411  
0.7520313  0.5079041  
0.3393093  0.04237688  
0.8991064  0.102721  
0.8864943  0.3921301  
0.5225744  0.6511677  
0.3075125  0.3229035  
0.7397277  0.8679999  
0.2746796  0.7646624  
0.8940004  0.05150961  
0.8106164  0.1885389  
0.654522  0.7103431  
0.2926797  0.572936  
0.09426  0.5732317  
0.7058608  0.4593766  
0.6627502  0.9276873  
0.869641  0.3190331  
0.7592678  0.9656945  
0.1131792  0.672333  
0.250073  0.6132266  
0.3354578  0.1299643  
0.6041458  0.3662681  
0.1214065  0.9936444  
0.7501033  0.3157901  
0.4740816  0.4180447  
0.3669431  0.07510495  
0.5136398  0.2719333  
0.5547291  0.08832536  
0.3466306  0.8518713  
0.9053861  0.8997467  
0.9617002  0.6075628  
0.6356689  0.5157547  
0.6682529  0.1046528  
0.393668  0.9652638  
0.01101933  0.4316911  
0.8290155  0.239505  
0.2731115  0.7090466  
0.5613094  0.9665274  
0.4186412  0.5977404  
0.9983695  0.1647563  
0.8247114  0.393732  
0.4489932  0.9758264  
0.2972937  0.03062896  
0.8315931  0.587814  
0.8349323  0.7366948  
0.7342606  0.6861288  
0.2968227  0.1091237  
0.9308699  0.6995164  
0.9435564  0.8592421  
0.05711047  0.4518964  
0.6992941  0.5530499  
0.3751199  0.9893155  
0.7453353  0.9569111  
0.753576  0.3978012  
0.09181849  0.856921  
0.1848552  0.1775287  
0.7173913  0.5777511  
0.7067827  0.6335283  
0.3640503  0.8733431  
0.7890701  0.919631  
0.3595594  0.6461543  
0.2571068  0.9648762  
0.9704055  0.6404622  
0.9932816  0.7889571  
0.9267214  0.6519205  
0.2459441  0.8845834  
0.649821  0.9973059  
0.1673886  0.8375084  
0.9062605  0.2602233  
0.5469319  0.1520601  
0.6780871  0.6751483  
0.3111446  0.3516161  
0.7962886  0.06456192  
0.3035568  0.3575168  
0.2664736  0.7741447  
0.2117848  0.5366694  
0.03105713  0.8016445  
0.7724022  0.5544727  
0.5289608  0.3026491  
0.01918442  0.8717715  
0.5167886  0.03052955  
0.9852075  0.9824078  
0.5863508  0.2420137  
0.02341224  0.3814162  
0.9753927  0.7229625  
0.8368583  0.0009185065  
0.7873671  0.2524031  
0.857523  0.377068  
0.5185331  0.01802383  
0.659903  0.6308903  
0.1074346  0.2106137  
0.1036494  0.5760953  
0.9388783  0.2537518  
0.5191605  0.8162526  
0.9292771  0.6172446  
0.8035969  0.6114694  
0.2189626  0.1960618  
0.5353157  0.7047305  
0.3931342  0.1841407  
0.6522687  0.2767365  
0.9547362  0.2177065  
0.8493267  0.3485706  
0.4651084  0.6373384  
0.509911  0.2805938  
0.1307482  0.8383103  
0.3571646  0.08114142  
0.5474981  0.2198653  
0.7516806  0.6164007  
0.4958057  0.6052136  
0.3993217  0.7030477  
0.7636045  0.4780757  
0.6630692  0.3114472  
0.1920465  0.6711101  
0.8520701  0.3671477  
0.4322661  0.7491207  
0.1548671  0.007851974  
0.5693244  0.3009143  
0.5497924  0.02257647  
0.2956774  0.2514967  
0.4664316  0.4588813  
0.7045978  0.3803722  
0.870455  0.3834935  
0.4999585  0.3090413  
0.6743854  0.3163032  
0.5036989  0.7614802  
0.7509565  0.7270348  
0.4462645  0.2335626  
0.7163347  0.9337373  
0.2323896  0.8314053  
0.1553763  0.9538218  
0.8308951  0.690923  
0.08366967  0.7277082  
0.2538303  0.3650616  
0.2973857  0.5639459  
0.9655922  0.9252681  
0.09370087  0.6799042  
0.479168  0.6295478  
0.1719459  0.6764684  
0.9067305  0.3692877  
0.8741507  0.1269057  
0.2190267  0.4522983  
0.2002802  0.2217506  
0.4630921  0.2452309  
0.01661983  0.0173274  
0.08680132  0.9575082  
0.7860212  0.9344992  
0.1185351  0.3410498  
0.3192878  0.09560594  
0.06446849  0.8874725  
0.6341107  0.4348569  
0.5226515  0.4146545  
0.8812019  0.7338839  
0.9846678  0.9233859  
0.1397188  0.1871646  
0.1150397  0.5021746  
0.4686496  0.4493138  
0.3718224  0.02707409  
0.603479  0.3788836  
0.8908183  0.1006929  
0.3496753  0.6501014  
0.3526803  0.3880338  
0.7145416  0.4599566  
0.8422778  0.6214654  
0.6123273  0.5462945  
0.6466389  0.2842713  
0.6394153  0.518634  
0.5055252  0.3564731  
0.1217817  0.8004642  
0.5323662  0.4741123  
0.5947812  0.5458245  
0.8893732  0.6438938  
0.04515201  0.9119599  
0.320943  0.446363  
0.1087311  0.8417338  
0.3507923  0.2411292  
0.5726076  0.9095206  
0.4810738  0.2287856  
0.8166875  0.177915  
0.1158042  0.956883  
0.9415082  0.8612317  
0.3125893  0.1645825  
0.4651483  0.6190492  
0.4437622  0.3275911  
0.8625822  0.2223953  
0.6946333  0.8950812  
0.5541543  0.6574976  
0.199788  0.7692554  
0.5949903  0.1932427  
0.2702731  0.8980741  
0.2638299  0.8833537  
0.6960344  0.8766279  
0.9809876  0.08992941  
0.1642959  0.298046  
0.1647548  0.5470796  
0.4423548  0.1797073  
0.4326063  0.4801713  
0.7485807  0.9202161  
0.6904982  0.3347656  
0.06714669  0.1414649  
0.6950314  0.6404512  
0.2876776  0.4277279  
0.2939108  0.4984591  
0.1643259  0.8762336  
0.1843507  0.5436789  
0.4283371  0.5364439  
0.5212536  0.6524722  
0.3415732  0.1477169  
0.4393186  0.651727  
0.5235351  0.6544197  
0.01505677  0.7897092  
0.06405092  0.08162358  
0.8899925  0.9737177  
0.3892255  0.04346557  
0.315233  0.4575329  
0.2585217  0.2070456  
0.6041037  0.6255904  
0.8779998  0.8439211  
0.1813355  0.01526666  
0.06429543  0.2577495  
0.07618527  0.01626381  
0.8990956  0.6593046  
0.6907374  0.6630603  
0.07848751  0.8231084  
0.8654936  0.3448441  
0.08329748  0.96701  
0.2797953  0.890811  
0.8134669  0.6404413  
0.2094031  0.5254042  
0.09071735  0.4453637  
0.02826723  0.3874582  
0.1752943  0.8948456  
0.9841658  0.7486365  
0.7690641  0.2193982  
0.4298388  0.1264974  
0.604125  0.1268755  
0.60544  0.09909983  
0.4892513  0.0001064334  
0.6427328  0.4074954  
0.6735119  0.2490394  
0.81103  0.3042363  
0.6919606  0.9298606  
0.9407315  0.8969427  
0.4237124  0.1279246  
0.1005899  0.3000486  
0.1596037  0.2889307  
0.9744405  0.02340584  
0.5198392  0.4516717  
0.9867142  0.4660827  
0.09160443  0.4792212  
0.8776758  0.4415693  
0.6470199  0.4077022  
0.4225375  0.629244  
0.658688  0.7827252  
0.2839721  0.9883418  
0.3255365  0.9083722  
0.7919877  0.2422464  
0.5003835  0.758716  
0.9907439  0.203967  
0.6983283  0.7840174  
0.6990419  0.1394552  
0.1405914  0.03921922  
0.2406251  0.432709  
0.8754059  0.4211311  
0.3022548  0.1179771  
0.312512  0.6306702  
0.2197047  0.7640813  
0.7831481  0.3671255  
0.3988955  0.5846693  
0.07914255  0.2558784  
0.8317712  0.9552844  
0.2636418  0.07285473  
0.459379  0.3983517  
0.3894586  0.1689986  
0.9386456  0.4017421  
0.9995942  0.2265993  
0.1864273  0.6942326  
0.5110789  0.2217741  
0.8120246  0.2166616  
0.2960262  0.07310176  
0.6577126  0.6970195  
0.3575872  0.06632476  
0.00570546  0.9700246  
0.9333579  0.5896586  
0.8372959  0.5873692  
0.2936671  0.3847562  
0.09925816  0.9953564  
0.05359383  0.6276351  
0.05781485  0.624493  
0.8608261  0.01978782  
0.2002612  0.06684512  
0.9180046  0.2673163  
0.3630441  0.5615246  
0.1598332  0.1652837  
0.573367  0.2112929  
0.6971312  0.05854744  
0.4880262  0.6343591  
0.2211855  0.3280352  
0.09383374  0.07701351  
0.6036253  0.2963578  
0.6730909  0.4396735  
0.4056646  0.1708807  
0.4673174  0.05034173  
0.3147541  0.9179667  
0.976863  0.4752352  
0.5439551  0.4123369  
0.5120269  0.4355616  
0.315635  0.6318832  
0.1309755  0.860302  
0.7554262  0.8485403  
0.6821166  0.3618834  
0.8789265  0.8588981  
0.465592  0.414758  
0.009173015  0.5728203  
0.6904422  0.8290881  
0.9975487  0.860718  
0.158355  0.06746642  
0.5553355  0.2598095  
0.2730052  0.9234688  
0.6679431  0.3492264  
0.7693263  0.4717677  
0.9349416  0.4724294  
0.2116325  0.460134  
0.7931993  0.630945  
0.5085871  0.09263915  
0.2061188  0.7823115  
0.1825831  0.2156126  
0.1594535  0.7675077  
0.1472377  0.2927166  
0.6043482  0.7771129  
0.1758686  0.5255281  
0.06053519  0.5510013  
0.322563  0.6890804  
0.2386874  0.6535527  
0.1213667  0.2959046  
0.04265069  0.6112836  
0.8910834  0.4988656  
0.07299426  0.581678  
0.6197452  0.08354486  
0.2519543  0.5065547  
0.3855984  0.5424139  
0.7143233  0.5884813  
0.9376323  0.3824616  
0.5885371  0.8018186  
0.8806424  0.9323498  
0.08918106  0.2568226  
0.1725383  0.09063022  
0.08575882  0.7941999  
0.5520054  0.3125815  
0.653006  0.6014982  
0.5733289  0.5464072  
0.7055401  0.45244  
0.2554399  0.6800815  
0.4103567  0.07537496  
0.8800528  0.7022948  
0.6753857  0.1941474  
0.008946847  0.1065302  
0.9013721  0.7407732  
0.4425274  0.36714  
0.1512151  0.7113419  
0.9175534  0.5516081  
0.6777171  0.9401047  
0.9498954  0.7860536  
0.1986254  0.1276915  
0.3989445  0.4201504  
0.06067896  0.1533041  
0.1896086  0.2050269  
0.3303896  0.5954015  
0.8126343  0.5389033  
0.9730573  0.0961258  
0.2695328  0.3862105  
0.1158334  0.7227002  
0.01322598  0.8278395  
0.7793765  0.1007831  
0.2601217  0.4225299  
0.8621747  0.5800958  
0.6679139  0.6344236  
0.5929074  0.8834834  
0.6777164  0.05042044  
0.2379318  0.8767092  
0.6603194  0.09832169  
0.6317168  0.9817424  
0.2618889  0.03972756  
0.8772465  0.5114993  
0.2885992  0.3738429  
0.7690995  0.8853018  
0.05336068  0.3865077  
0.1508593  0.2517158  
0.5920239  0.6468981  
0.2990159  0.8822393  
0.3741311  0.3516226  
0.501287  0.1652867  
0.4042415  0.2800323  
0.8464615  0.6537753  
0.2624037  0.6546839  
0.7934759  0.3380266  
0.3965993  0.5589119  
0.1170025  0.5060901  
0.4211688  0.9090338  
0.6639743  0.9580972  
0.8070896  0.4329037  
0.9042189  0.5451715  
0.3044154  0.5357213  
0.03988611  0.2765108  
0.3883159  0.2600172  
0.2870778  0.2090328  
0.5108027  0.6782063  
0.4592195  0.009773992  
0.8678915  0.8451018  
0.934973  0.4899454  
0.2397754  0.6930635  
0.9500502  0.4315511  
0.9536171  0.5793288  
0.7666338  0.01721309  
0.009845076  0.7816092  
0.5715061  0.2842334  
0.6148605  0.1515683  
0.03344259  0.5189021  
0.2484366  0.8729554  
0.6225331  0.001857122  
0.1275059  0.5078697  
0.2165664  0.6457297  
0.5604084  0.9571748  
0.5597999  0.1137759  
0.3846631  0.0509084  
0.8636533  0.5910233  
0.3825967  0.6950898  
0.2030744  0.6702015  
0.809101  0.01863083  
0.6835738  0.6259641  
0.8736494  0.01083254  
0.08226791  0.2140998  
0.9077266  0.4063571  
0.3093845  0.8591771  
0.6146009  0.005816472  
0.2570871  0.5487649  
0.2911963  0.09021371  
0.8280151  0.5009705  
0.3929902  0.8349464  
0.8487794  0.8582615  
0.3936206  0.6223721  
0.8790167  0.9715042  
0.675  0.8342589  
0.2807366  0.8286532  
0.03119007  0.5273295  
0.2940368  0.9547886  
0.7105422  0.3063512  
0.1462032  0.1117726  
0.9560122  0.7219854  
0.5208359  0.9300927  
0.6540544  0.3057334  
0.1100737  0.5475677  
0.5364997  0.1089805  
0.83746  0.8521501  
0.7707036  0.1262746  
0.0391784  0.8570709  
0.3577388  0.3248953  
0.2699557  0.1762575  
0.5806582  0.6580647  
0.4533767  0.2731229  
0.6080144  0.3623324  
0.4368356  0.04786555  
0.02365469  0.3421089  
0.4762857  0.04164944  
0.8680807  0.9392858  
0.2776652  0.8833383  
0.9386856  0.5755749  
0.8366599  0.5894666  
0.2199135  0.7783826  
0.6642842  0.9488718  
0.1926414  0.8934769  
0.1045599  0.0188121  
0.8840453  0.1232853  
0.4100271  0.497564  
0.3216875  0.100783  
0.9322179  0.9222862  
0.9089547  0.8199128  
0.6579991  0.353213  
0.3310483  0.5130693  
0.1769209  0.8114668  
0.9967403  0.8733153  
0.2334011  0.5000423  
0.9834202  0.4964402  
0.7653147  0.3766583  
0.3898168  0.1309884  
0.368671  0.4461801  
0.3175295  0.2650637  
0.7273011  0.6783123  
0.7847929  0.6028466  
0.2015375  0.1503234  
0.08652576  0.5960392  
0.9963068  0.5941622  
0.5220456  0.3457554  
0.929727  0.4379738  
0.8661304  0.7151967  
0.2355363  0.8572252  
0.7639799  0.3348673  
0.5672044  0.9325689  
0.9029782  0.250133  
0.3959313  0.0464457  
0.6864343  0.1605478  
0.7415046  0.06779449  
0.3388978  0.9309412  
0.4497341  0.8966627  
0.418618  0.9297516  
0.6089506  0.3302134  
0.7298413  0.2022898  
0.3209398  0.2590403  
0.3104287  0.8886937  
0.1054609  0.7295217  
0.6231903  0.08762005  
0.8022249  0.5193522  
0.9618598  0.07207049  
0.186957  0.705115  
0.7349259  0.3732249  
0.3765965  0.7205505  
0.9281919  0.5922236  
0.9737908  0.4203701  
0.5870474  0.3100177  
0.2758733  0.4393251  
0.6936682  0.05112578  
0.8516553  0.9877549  
0.2252359  0.8978291  
0.6533502  0.09942523  
0.6100645  0.6906452  
0.1405822  0.50633  
0.9354631  0.05676851  
0.4138046  0.3705511  
0.01763008  0.2494745  
0.8143427  0.7532067  
0.06042521  0.06506744  
0.4314508  0.7615099  
0.2956785  0.5895504  
0.3119322  0.3454445  
0.2396575  0.4844089  
0.5306024  0.01499292  
0.8533447  0.04292083  
0.07381683  0.3465286  
0.9493867  0.1969811  
0.2959114  0.2855609  
0.9986744  0.422195  
0.2461512  0.4351157  
0.2214796  0.7317342  
0.6670026  0.5088114  
0.269366  0.7284582  
0.6744288  0.7222771  
0.05931145  0.776426  
0.7050223  0.8881125  
0.1799018  0.03941538  
0.54462  0.5831043  
0.06589775  0.6058417  
0.2664642  0.01779088  
0.5352375  0.1752064  
0.3005226  0.2519353  
0.4679308  0.5048373  
0.3482718  0.3732438  
0.2862375  0.9648791  
0.4030955  0.2624058  
0.6364424  0.04101766  
0.3243314  0.4687081  
0.08255358  0.6589923  
0.9250539  0.2549961  
0.5295187  0.8191545  
0.9305678  0.4179092  
0.8108462  0.8759437  
0.1135413  0.8993639  
0.1593131  0.8229108  
0.9660184  0.4758164  
0.8610739  0.02203656  
0.9700477  0.9256773  
0.003874505  0.1622782  
0.07451558  0.5810531  
0.7129471  0.3223506  
0.6550339  0.9587667  
0.6175676  0.07536466  
0.3634226  0.8600141  
0.3827249  0.7531175  
0.3587992  0.2704607  
0.1063429  0.8515347  
0.1613589  0.3101438  
0.06276893  0.8267845  
0.1539256  0.6575206  
0.8347448  0.1302812  
0.9231649  0.7761037  
0.8669383  0.234065  
0.1634597  0.1592548  
0.2946423  0.2087122  
0.5691602  0.7919232  
0.8131048  0.9785804  
0.9986877  0.9951824  
0.9136683  0.4997026  
0.228619  0.04176587  
0.2425872  0.7159001  
0.3603247  0.9982637  
0.6002596  0.9162931  
0.0782978  0.6185921  
0.5324433  0.586697  
0.9718362  0.6408825  
0.514482  0.5358965  
0.936719  0.7027963  
0.09948268  0.4464246  
0.1945203  0.2543696  
0.7564174  0.2246094  
0.09547786  0.3152098  
0.1430335  0.2486657  
0.4516934  0.270116  
0.5606391  0.6949902  
0.8586208  0.8746683  
0.3509961  0.2381426  
0.5231548  0.2395255  
0.81359  0.03331256  
0.5605541  0.3819677  
0.9408642  0.3688054  
0.1154364  0.2618395  
0.6686576  0.3068167  
0.98163  0.9901022  
0.5211547  0.694959  
0.3050589  0.3188695  
0.6497088  0.4463108  
0.1883655  0.8396941  
0.4642449  0.2141456  
0.6602952  0.0699597  
0.02881961  0.5744521  
0.9649032  0.1653225  
0.9158599  0.7072613  
0.6907038  0.9081722  
0.469277  0.6422252  
0.6530556  0.2297705  
0.04854462  0.4042485  
0.0143141  0.2144408  
0.611903  0.5946691  
0.9974024  0.2905678  
0.7910443  0.9740018  
0.8558711  0.2981791  
0.9722306  0.1381074  
0.3382275  0.9520505  
0.07358364  0.390544  
0.8160658  0.02362358  
0.1861758  0.1202127  
0.2565559  0.08638759  
0.9102907  0.8500396  
0.6420347  0.4116222  
0.6941797  0.7090631  
0.4172412  0.4020303  
0.3616899  0.5466403  
0.6513335  0.03951709  
0.1118481  0.1737316  
0.1178315  0.4201689  
0.05476936  0.7776286  
0.1986279  0.237607  
0.01324314  0.01596447  
0.6249155  0.2295665  
0.8186911  0.9314313  
0.9326525  0.4358478  
0.07992773  0.7627809  
0.8447465  0.1093144  
0.4174732  0.7792786  
0.3097103  0.2049572  
0.3348488  0.9525541  
0.6476848  0.5020744  
0.992735  0.3608421  
0.7156103  0.9705328  
0.1763923  0.9915142  
0.6263703  0.4634851  
0.5820907  0.8719999  
0.2021326  0.2622199  
0.04929764  0.4358854  
0.1631465  0.07521088  
0.465141  0.7079751  
0.8609243  0.64265  
0.9404436  0.07636001  
0.3762499  0.05172893  
0.1705494  0.3655305  
0.4304002  0.5020557  
0.2799762  0.2018932  
0.400667  0.9819474  
0.9985799  0.1817082  
0.8210366  0.9594827  
0.5743573  0.4253097  
0.9333628  0.8219707  
0.6722538  0.9057389  
0.6461541  0.3744569  
0.3627122  0.4051878  
0.7626581  0.6124619  
0.7783585  0.7980206  
0.01156091  0.2819639  
0.9806478  0.2562971  
0.5178377  0.8225284  
0.3297261  0.7506577  
0.9296675  0.9807701  
0.06725104  0.7992316  
0.06940421  0.661674  
0.4303591  0.1348412  
0.2827854  0.5355063  
0.8534684  0.7442882  
0.07591578  0.0889098  
0.2760124  0.07098262  
0.7056926  0.5130458  
0.4565887  0.8521522  
0.1745097  0.9534456  
0.394518  0.8681757  
0.3755134  0.8782577  
0.4251099  0.7376858  
0.4992606  0.498942  
0.9597262  0.6085112  
0.5318793  0.2870777  
0.09997683  0.5009181  
0.4827817  0.8677223  
0.1257679  0.3682276  
0.1855353  0.2507278  
0.4990516  0.1780083  
0.03565629  0.8215847  
0.4745626  0.7001565  
0.9842233  0.7145197  
0.6203383  0.855803  
0.626135  0.3868504  
0.5313326  0.5810095  
0.3515822  0.398046  
0.02467329  0.9440716  
0.7838528  0.9785352  
0.4303236  0.9339017  
0.7447603  0.7734601  
0.981153  0.9184983  
0.625848  0.5131757  
0.330931  0.4097567  
0.6774211  0.9469176  
0.4417063  0.4478596  
0.3901224  0.5506162  
0.5980133  0.9520901  
0.2227745  0.9019065  
0.8052933  0.3430179  
0.9659974  0.8614763  
0.2907292  0.301259  
0.3450482  0.2528718  
0.3497825  0.1998162  
0.432431  0.4469766  
0.05998889  0.2725406  
0.03310338  0.9813444  
0.8572546  0.01819936  
0.4520792  0.3102727  
0.1439226  0.140647  
0.1698854  0.5282781  
0.3147007  0.1200983  
0.1422295  0.2701116  
0.4816158  0.3914709  
0.943716  0.4093624  
0.7123905  0.7446967  
0.3687939  0.7426134  
0.7026502  0.0811685  
0.004552448  0.7632533  
0.1003717  0.4186669  
0.89596  0.05049768  
0.3048954  0.6617695  
0.4606502  0.156717  
0.2125327  0.1611782  
0.156801  0.8067314  
0.6315216  0.4752221  
0.7276968  0.1919044  
0.2869053  0.02744902  
0.7951222  0.4845601  
0.2313388  0.271576  
0.234812  0.3951482  
0.9801698  0.7203146  
0.4422462  0.6418999  
0.6491392  0.7999015  
0.2206028  0.2443008  
0.1561505  0.005642378  
0.144751  0.1538674  
0.8681638  0.05202307  
0.2038678  0.8042245  
0.5999036  0.8917565  
0.4208028  0.9492587  
0.1867958  0.249356  
0.9633067  0.45252  
0.4090504  0.7774262  
0.7961024  0.8102753  
0.07944033  0.7346093  
0.03729475  0.9477103  
0.441413  0.259392  
0.8856682  0.09671919  
0.1140793  0.850676  
0.5401716  0.5796385  
0.7620116  0.4923244  
0.2554803  0.32947  
0.3444928  0.238488  
0.1436916  0.3330592  
0.6292283  0.1498191  
0.08735693  0.4639316  
0.5512377  0.3824757  
0.07962752  0.4660721  
0.2412405  0.3656234  
0.9839731  0.2467186  
0.08441486  0.4516652  
0.159469  0.318023  
0.9988766  0.4198509  
0.3596662  0.6371664  
0.7729437  0.6108871  
0.727952  0.7600341  
0.712067  0.3490903  
0.03720465  0.545166  
0.8162816  0.2150832  
0.6798566  0.4427903  
0.09347037  0.2177928  
0.08583503  0.7002369  
0.4379848  0.2677837  
0.5952106  0.9629742  
0.2704155  0.281369  
0.03509425  0.5421505  
0.8287837  0.1725794  
0.9784685  0.7568717  
0.2484403  0.6900386  
0.00493553  0.9207627  
0.5793542  0.1940149  
0.8728324  0.2591082  
0.6128859  0.7688186  
