c file generated by rmnkGenerator.R with seed  0 the 01/16/2024 20:06:46 
0.6058747  0.1535672  
0.6862679  0.995575  
0.4882517  0.1724713  
0.9523465  0.5293347  
0.4222855  0.5002499  
0.5709307  0.5162597  
0.01627926  0.01308399  
0.4786677  0.01275738  
0.1868795  0.7873871  
0.119556  0.01593805  
0.6287465  0.4069717  
0.83172  0.4055701  
0.3848875  0.007659628  
0.1716414  0.4776227  
0.3499056  0.6576173  
0.9487977  0.6345178  
0.77332  0.151867  
0.2498789  0.5260967  
0.3163872  0.5261328  
0.4517701  0.4260565  
0.9243062  0.4007969  
0.7043902  0.6591571  
0.4029165  0.3402938  
0.1784719  0.2337766  
0.4977615  0.2016141  
0.1948919  0.01020341  
0.5752298  0.3479759  
0.8944933  0.5386014  
0.5403103  0.7370984  
0.3467139  0.1670796  
0.8697475  0.3538863  
0.1995428  0.1058678  
0.3143682  0.6035677  
0.3492362  0.2684706  
0.8860846  0.4798892  
0.9188583  0.7052689  
0.1057993  0.6897471  
0.548362  0.8525849  
0.8191326  0.2508184  
0.7603367  0.7460441  
0.8704687  0.8674335  
0.8110558  0.360697  
0.5645515  0.3500376  
0.9216717  0.6139633  
0.3632149  0.9802279  
0.526339  0.0748134  
0.3398144  0.2768757  
0.7536829  0.8266957  
0.8407433  0.4292173  
0.40064  0.1683015  
0.3573431  0.9752505  
0.8487418  0.5492305  
0.9640091  0.7685168  
0.3739053  0.5938612  
0.09473268  0.03131656  
0.3590043  0.8588548  
0.7661762  0.9056458  
0.2392515  0.2630849  
0.1006802  0.2656923  
0.6036244  0.9359923  
0.4277135  0.2920007  
0.6734536  0.422837  
0.3163182  0.3618495  
0.09333111  0.1243366  
0.6364305  0.9935299  
0.3708251  0.7560599  
0.6212915  0.7902762  
0.9481957  0.6614058  
0.643175  0.739268  
0.6160398  0.7842881  
0.01582611  0.3494803  
0.8109365  0.5793312  
0.9593641  0.9762978  
0.4084114  0.7120327  
0.1834302  0.2977474  
0.9225472  0.4788959  
0.8532157  0.8713424  
0.8795328  0.8714756  
0.8352533  0.4010031  
0.3855359  0.4199314  
0.7455579  0.4566361  
0.4669456  0.1480257  
0.9439872  0.8686858  
0.2682998  0.9359506  
0.8171562  0.862082  
0.8135069  0.902345  
0.5721511  0.3559105  
0.8859551  0.473959  
0.5876277  0.4710744  
0.5991995  0.2356672  
0.006580611  0.04112486  
0.3092841  0.2918577  
0.457809  0.5650935  
0.5119049  0.9700918  
0.06908202  0.08383843  
0.2282817  0.1975139  
0.9645524  0.4589525  
0.6039552  0.8797605  
0.1847444  0.9226474  
0.4836394  0.1049789  
0.7058259  0.9356147  
0.07665539  0.2059761  
0.3175947  0.6743807  
0.769874  0.7386667  
0.1140349  0.3547149  
0.6644117  0.6249061  
0.02189368  0.650913  
0.6081778  0.4751497  
0.04377637  0.4338804  
0.792089  0.7725356  
0.1937846  0.3123181  
0.9292165  0.8170699  
0.315788  0.2860567  
0.2372447  0.435933  
0.9150673  0.8436141  
0.9941829  0.9512109  
0.4893903  0.3201909  
0.3289962  0.9553016  
0.2406316  0.3150874  
0.7017877  0.2487758  
0.5855266  0.4290182  
0.839388  0.9757448  
0.830261  0.9438609  
0.9743464  0.8585695  
0.7232914  0.9377073  
0.04075677  0.5850739  
0.1429642  0.2240552  
0.1587713  0.7085581  
0.8812249  0.8767952  
0.1368638  0.3978685  
0.965948  0.9300599  
0.07164374  0.9099433  
0.3583113  0.3812289  
0.2432001  0.6897265  
0.5316731  0.6670545  
0.7844563  0.9632207  
0.4640145  0.9670425  
0.8195209  0.5317863  
0.9382976  0.5486781  
0.4425451  0.7276386  
0.1806741  0.1067506  
0.523466  0.8586325  
0.7292938  0.8205762  
0.3786762  0.87711  
0.540184  0.2021354  
0.4098027  0.9541389  
0.1877978  0.08110184  
0.993596  0.9215842  
0.2383467  0.3241201  
0.2573983  0.2121095  
0.9075973  0.9383448  
0.46251  0.2515118  
0.1243608  0.3916629  
0.1545478  0.2492118  
0.89878  0.7782181  
0.3013714  0.9007599  
0.2080477  0.1290542  
0.03575783  0.4505526  
0.5102949  0.9305507  
0.2619282  0.367583  
0.1677691  0.3764431  
0.2195853  0.7208137  
0.04398718  0.03191658  
0.07527733  0.1290694  
0.5020069  0.7274384  
0.006251872  0.326271  
0.5805072  0.4469043  
0.18062  0.6099831  
0.5026566  0.9923539  
0.6803878  0.03789349  
0.1950515  0.4281922  
0.5999393  0.2911414  
0.7931979  0.3279459  
0.2297445  0.1939971  
0.8605752  0.6662641  
0.2571621  0.8624292  
0.2678207  0.7516772  
0.7861746  0.7813438  
0.7109539  0.9221411  
0.1506795  0.2852789  
0.07773746  0.6049263  
0.2225885  0.1212813  
0.2125357  0.9579553  
0.5432986  0.577298  
0.3963993  0.03987577  
0.3827737  0.4886473  
0.9050938  0.3188484  
0.432348  0.2026869  
0.3352557  0.2904322  
0.06418792  0.2861308  
0.1412786  0.4618824  
0.6166184  0.8815374  
0.04221371  0.1518393  
0.5167791  0.7708525  
0.3451411  0.2206049  
0.8509047  0.8101799  
0.7729316  0.371645  
0.7964388  0.3316233  
0.4683562  0.7593799  
0.02146373  0.5503688  
0.8804929  0.5475657  
0.4425438  0.2581512  
0.007080403  0.0169975  
0.981223  0.8491843  
0.9498348  0.6089777  
0.9348797  0.5475566  
0.371662  0.8923318  
0.1043883  0.1708447  
0.8727628  0.3501056  
0.2827926  0.5120392  
0.2781304  0.04120365  
0.2260566  0.1134407  
0.1825354  0.1380717  
0.04811019  0.1096074  
0.9430399  0.9741707  
0.7077798  0.7435564  
0.08557818  0.1185373  
0.9288547  0.6163808  
0.8273974  0.6091521  
0.08160578  0.439124  
0.1512415  0.4713122  
0.0945082  0.6920246  
0.8535407  0.9446034  
0.6127746  0.565816  
0.3574968  0.2101358  
0.870977  0.944361  
0.9724944  0.8805873  
0.2710684  0.3508709  
0.171961  0.4329445  
0.06064242  0.2277146  
0.3258305  0.6538058  
0.3195711  0.2987931  
0.658556  0.1880772  
0.4635247  0.08598537  
0.8816123  0.7443943  
0.9509912  0.9577842  
0.958362  0.9526967  
0.7048457  0.7908783  
0.1628818  0.2874077  
0.3545823  0.6261162  
0.437544  0.2090971  
0.2736193  0.276006  
0.6499389  0.1472481  
0.632008  0.9971985  
0.62032  0.5203374  
0.8761871  0.9849852  
0.3949814  0.6711827  
0.3167968  0.6153724  
0.127797  0.01339151  
0.8813145  0.1808808  
0.7363717  0.1838849  
0.1224417  0.2302499  
0.4825515  0.8325392  
0.9988485  0.9310999  
0.1622319  0.08014054  
0.2441287  0.4861054  
0.150328  0.42873  
0.3954651  0.3532022  
0.2589297  0.3634827  
0.04703168  0.3960393  
0.5770373  0.8339828  
0.1935468  0.4677389  
0.7445966  0.6285317  
0.6501759  0.3113222  
0.3549549  0.117677  
0.6046019  0.45946  
0.7883504  0.8519563  
0.1653649  0.02636728  
0.9876277  0.9116016  
0.1261081  0.02814267  
0.4509774  0.2696  
0.7740301  0.2994992  
0.6475123  0.3655787  
0.04063782  0.0961426  
0.3291656  0.03623724  
0.6549452  0.1887072  
0.6455715  0.6229894  
0.2504932  0.4445203  
0.9079153  0.741037  
0.6255526  0.8302456  
0.217938  0.01773409  
0.3767804  0.1061055  
0.7583019  0.6099454  
0.4495381  0.6743076  
0.2966029  0.8052543  
0.5780569  0.3529958  
0.9347485  0.8569383  
0.5716896  0.1557111  
0.9763081  0.8918082  
0.4024327  0.8499278  
0.4588811  0.7297006  
0.1110278  0.2205269  
0.4356473  0.3291987  
0.94329  0.9976126  
0.4737084  0.2171954  
0.4139668  0.4410154  
0.07324879  0.1375415  
0.3021032  0.2895733  
0.1310872  0.1025359  
0.7623957  0.8712647  
0.9662042  0.6682967  
0.8810728  0.2426465  
0.5866318  0.4407532  
0.1897136  0.09005134  
0.9280576  0.9597344  
0.0859087  0.8559292  
0.4515548  0.1293097  
0.5661776  0.7900758  
0.9555413  0.937913  
0.5437355  0.6284224  
0.7575246  0.007715449  
0.6013132  0.2316734  
0.9532349  0.9650876  
0.02640056  0.08502232  
0.759759  0.3770587  
0.8590637  0.5172321  
0.7765087  0.5385363  
0.08515597  0.2103304  
0.8940557  0.3730338  
0.963484  0.5442372  
0.1724587  0.7675558  
0.6535466  0.4367774  
0.968934  0.9862021  
0.9690229  0.8783368  
0.5535871  0.2767056  
0.593901  0.9503121  
0.09797936  0.3662799  
0.683805  0.4476386  
0.7224373  0.505221  
0.7954057  0.8837736  
0.9521124  0.7921114  
0.5559439  0.6992156  
0.8951107  0.9741746  
0.9063399  0.2474008  
0.9783369  0.2737954  
0.867596  0.3355031  
0.7563414  0.9227164  
0.996137  0.9879532  
0.6399992  0.9164376  
0.5521045  0.102569  
0.198838  0.1658127  
0.7410671  0.5620764  
0.2749299  0.4699165  
0.1835268  0.03748099  
0.2757866  0.4800553  
0.6310037  0.8403382  
0.3657861  0.6934845  
0.40508  0.9589316  
0.6974589  0.3916676  
0.3378802  0.310187  
0.4620695  0.9821923  
0.05120833  0.04668356  
0.998717  0.7604885  
0.3075258  0.2313898  
0.09325759  0.7845087  
0.9413231  0.3015137  
0.01277263  0.0005297532  
0.4338184  0.1556865  
0.6141818  0.1993675  
0.03375089  0.03021728  
0.6963761  0.5306101  
0.08555228  0.47881  
0.3088435  0.7990944  
0.5924336  0.07995691  
0.7944658  0.7796625  
0.8516259  0.3028601  
0.7591156  0.4196005  
0.1214476  0.3650377  
0.6993689  0.6658819  
0.1738573  0.2573866  
0.3759412  0.2322806  
0.582484  0.05625134  
0.5808744  0.1861658  
0.6041538  0.6394533  
0.3083865  0.2991725  
0.609256  0.9289961  
0.07645959  0.1489277  
0.2677474  0.2277666  
0.7330875  0.4606303  
0.5910715  0.5953983  
0.6315592  0.7279297  
0.6301115  0.3338353  
0.4162641  0.2553193  
0.4720788  0.8032068  
0.6003978  0.1964452  
0.6926052  0.7530772  
0.003748547  0.05518635  
0.3562272  0.2898542  
0.04416669  0.0331062  
0.1903155  0.3793099  
0.4459345  0.4814214  
0.5063817  0.2896907  
0.6317871  0.194781  
0.3297032  0.3297432  
0.4274727  0.253893  
0.7367709  0.7335507  
0.8140849  0.5692442  
0.2374965  0.2839732  
0.9487545  0.8476039  
0.6774647  0.891764  
0.828968  0.978578  
0.8285598  0.4731659  
0.4220155  0.8975695  
0.2558344  0.5185162  
0.4444042  0.6643591  
0.9874239  0.6213585  
0.3874459  0.8669935  
0.6043242  0.6255032  
0.4612532  0.8177018  
0.6574518  0.1597481  
0.3443008  0.05299123  
0.3025075  0.61994  
0.1306929  0.4084599  
0.2550645  0.2876135  
0.001366591  0.230281  
0.788387  0.9875869  
0.9603872  0.8197521  
0.1613145  0.6044925  
0.08011042  0.1824292  
0.6053114  0.9697771  
0.5146777  0.3719275  
0.4362724  0.4126699  
0.8806822  0.4704046  
0.9919939  0.5462236  
0.08709985  0.4161941  
0.2638045  0.7393348  
0.4386784  0.4717449  
0.0303631  0.0631799  
0.4469134  0.3402646  
0.3168653  0.03737134  
0.5540927  0.7073407  
0.3256586  0.4797012  
0.583818  0.3484874  
0.7898187  0.3978308  
0.6003104  0.4806385  
0.3803938  0.240862  
0.5911766  0.4411821  
0.375304  0.3697454  
0.550502  0.9136837  
0.494286  0.4599859  
0.590549  0.4898463  
0.8351587  0.3734809  
0.6169788  0.9818744  
0.3572445  0.5507041  
0.5914387  0.9381423  
0.2048858  0.3380213  
0.8996441  0.8611295  
0.2476942  0.2638811  
0.3679318  0.09767491  
0.8111123  0.9842537  
0.963362  0.5511066  
0.1310226  0.2731173  
0.5876151  0.6233124  
0.3192745  0.3745935  
0.4616478  0.1048269  
0.9159528  0.7991105  
0.6666761  0.612687  
0.580882  0.8638165  
0.2617502  0.185944  
0.7877256  0.9261446  
0.7637974  0.9175024  
0.9024901  0.7738909  
0.4660357  0.01113673  
0.1619214  0.5197892  
0.3399592  0.732923  
0.1875499  0.2317293  
0.4467133  0.5183726  
0.9450389  0.8126942  
0.454809  0.2607784  
0.04065044  0.4384217  
0.7218871  0.5188817  
0.3234434  0.5541177  
0.3855828  0.6118035  
0.6928854  0.9382361  
0.3520653  0.7169098  
0.4940456  0.5701041  
0.6460776  0.6248405  
0.1268825  0.2393736  
0.6040035  0.6648306  
0.6489377  0.6254572  
0.330628  0.9686957  
0.02070975  0.3352822  
0.9909566  0.8560971  
0.0482318  0.08630881  
0.3633969  0.5638979  
0.1433278  0.3526132  
0.6638578  0.5568621  
0.9346318  0.6085287  
0.008317367  0.07647659  
0.08368226  0.5913988  
0.004040852  0.1291093  
0.8507868  0.3767496  
0.7376242  0.542959  
0.5275123  0.9418146  
0.5922276  0.1738372  
0.8136709  0.990829  
0.7818656  0.918846  
0.7853141  0.4386038  
0.3547804  0.6861943  
0.2032303  0.7214907  
0.1031098  0.7759349  
0.7298039  0.9454544  
0.9583486  0.2921657  
0.3843306  0.1412933  
0.1347692  0.1796715  
0.1924958  0.125321  
0.1597582  0.1004257  
0.000505371  0.0005591495  
0.4948771  0.3442828  
0.3592771  0.2012126  
0.5059111  0.1786911  
0.9417257  0.8502706  
0.9741323  0.6139762  
0.134286  0.183454  
0.1268825  0.5849141  
0.1538295  0.5145041  
0.2349128  0.002622746  
0.4677393  0.4468113  
0.864531  0.1053982  
0.2260571  0.7453024  
0.6869017  0.2275516  
0.4975009  0.3422105  
0.5745306  0.653645  
0.8179386  0.6821962  
0.9556198  0.989492  
0.8254706  0.9216303  
0.4259946  0.1470303  
0.7327507  0.7324153  
0.6976297  0.02382459  
0.8340126  0.6624015  
0.2481264  0.1086596  
0.01671029  0.1625685  
0.3003794  0.588507  
0.668298  0.2156394  
0.09304827  0.2197993  
0.5142369  0.7102393  
0.5893609  0.8522181  
0.5458257  0.2372314  
0.5211927  0.62737  
0.09206545  0.5668275  
0.9778341  0.839266  
0.0524901  0.1708861  
0.3890503  0.4310861  
0.1596846  0.24259  
0.7252869  0.1495159  
0.8671386  0.007364874  
0.4905509  0.8216073  
0.2538205  0.2444767  
0.4117702  0.1226009  
0.05837851  0.158616  
0.749012  0.595034  
0.06392283  0.1280618  
0.6259187  0.9986694  
0.8405009  0.2756462  
0.7632128  0.3720674  
0.2922578  0.511497  
0.9470987  0.9985641  
0.2855089  0.8733004  
0.2898049  0.8675474  
0.1067005  0.008331426  
0.03824637  0.1895044  
0.5750525  0.09905634  
0.4804852  0.6265196  
0.08260688  0.3698544  
0.2706864  0.2098591  
0.1332021  0.04857207  
0.6131829  0.6253126  
0.211557  0.505491  
0.02507703  0.287325  
0.3693959  0.2702247  
0.5412817  0.3549446  
0.1667981  0.2377052  
0.06753121  0.079648  
0.8349975  0.9313322  
0.8418244  0.133114  
0.4454112  0.3996073  
0.4493103  0.436683  
0.5172311  0.7096144  
0.6410089  0.9395487  
0.8992662  0.7066967  
0.4755951  0.286524  
0.9418861  0.6293825  
0.406671  0.4425437  
0.1381717  0.9211809  
0.8651645  0.7178823  
0.9928521  0.2965738  
0.03198908  0.2146602  
0.3101715  0.2601255  
0.8270839  0.943298  
0.4553585  0.2834185  
0.6285647  0.3251808  
0.7708341  0.1938316  
0.3039247  0.6316395  
0.7670347  0.4451003  
0.1231376  0.1185481  
0.6004837  0.8695572  
0.1198074  0.4147068  
0.5466643  0.8798836  
0.1496113  0.5294333  
0.792257  0.7031934  
0.3309619  0.7089961  
0.2392049  0.8252283  
0.5760236  0.7518148  
0.4889331  0.7660463  
0.1370927  0.5578694  
0.2537593  0.8774623  
0.7424825  0.2558977  
0.2780068  0.8297722  
0.1446777  0.08335726  
0.3669568  0.6439251  
0.4760473  0.5980774  
0.6907122  0.4591693  
0.7087925  0.1404138  
0.8073936  0.7359711  
0.9741087  0.7565548  
0.0983424  0.5542467  
0.04624778  0.2479605  
0.5002379  0.9265938  
0.3584937  0.3081336  
0.6685875  0.5074601  
0.5796843  0.5020014  
0.5718037  0.3474498  
0.5258801  0.7770499  
0.08222972  0.125102  
0.8627205  0.4388372  
0.3010697  0.1577494  
0.009228308  0.5616344  
0.8951814  0.4549908  
0.3532019  0.411629  
0.4783485  0.8507119  
0.8026667  0.2670167  
0.9473485  0.8708381  
0.9420854  0.432099  
0.07293849  0.2889832  
0.3767919  0.4831284  
0.04224704  0.4672766  
0.1161447  0.3967371  
0.4922991  0.6722567  
0.7112619  0.3503354  
0.4482082  0.01481936  
0.2804954  0.5279491  
0.4553941  0.8762792  
0.3664695  0.9779389  
0.2356369  0.06212085  
0.3037239  0.5668078  
0.7754158  0.3447741  
0.7033099  0.529275  
0.8807505  0.8236745  
0.1139831  0.0450452  
0.7408729  0.919581  
0.178253  0.08684359  
0.9786551  0.9525325  
0.02949234  0.1127367  
0.7393588  0.2774585  
0.2809614  0.5045122  
0.9268346  0.7492372  
0.133409  0.7259261  
0.1273291  0.4825696  
0.6760296  0.5830692  
0.7790249  0.9079306  
0.3061092  0.4338779  
0.1953712  0.1944281  
0.2599102  0.3495499  
0.8136081  0.4238475  
0.5057918  0.7546034  
0.5258183  0.2108625  
0.4967967  0.6064324  
0.2684013  0.7404205  
0.8586667  0.9006594  
0.9601783  0.9038398  
0.6219283  0.2711702  
0.7860794  0.2768245  
0.4238148  0.6370715  
0.07304294  0.6571839  
0.2360532  0.3379243  
0.1553468  0.3380693  
0.663971  0.6534312  
0.01708344  0.02224287  
0.931864  0.6200503  
0.7824758  0.2046461  
0.5283048  0.7941548  
0.7642894  0.1526866  
0.8573322  0.2374453  
0.06897411  0.01205318  
0.2913334  0.9728339  
0.3414468  0.2743667  
0.2250344  0.1434327  
0.1762099  0.8446359  
0.7414202  0.9144005  
0.008219557  0.003165825  
0.2788649  0.73273  
0.4660177  0.7721982  
0.9451822  0.9248692  
0.1618756  0.1258216  
0.05461627  0.09842001  
0.78382  0.3526193  
0.6151165  0.7288918  
0.4795766  0.7966921  
0.08422405  0.01058753  
0.7044475  0.5121823  
0.07737315  0.004192487  
0.07529841  0.5147044  
0.6894429  0.1805945  
0.754187  0.8879132  
0.01896485  0.008548455  
0.4060765  0.6751843  
0.07003452  0.1861203  
0.6928793  0.3086333  
0.7632543  0.842507  
0.9325277  0.6558336  
0.5526613  0.6622657  
0.9893576  0.8558438  
0.8641185  0.7316215  
0.7022005  0.8742301  
0.1767772  0.8528908  
0.8867308  0.9627726  
0.4391508  0.2291175  
0.05110997  0.3024171  
0.9229534  0.3503227  
0.9086928  0.8992566  
0.4056182  0.2548964  
0.2930087  0.7751446  
0.1490938  0.1276637  
0.9259338  0.6563028  
0.2682024  0.0801023  
0.5039039  0.9697318  
0.2760419  0.4176068  
0.1257259  0.3096997  
0.6800609  0.5994573  
0.275771  0.318745  
0.434101  0.3239361  
0.0597599  0.08254561  
0.07906211  0.755667  
0.05910825  0.0669086  
0.9750917  0.7812411  
0.7705516  0.9140671  
0.8382269  0.2577539  
0.7642592  0.3743897  
0.6056652  0.8615662  
0.9524644  0.8886383  
0.7389808  0.940747  
0.006146553  0.1207112  
0.3481991  0.04864276  
0.4498524  0.5458725  
0.08466732  0.1885438  
0.9796801  0.6787249  
0.9352942  0.5402798  
0.4534003  0.2915808  
0.4196441  0.6028481  
0.6137264  0.8983933  
0.9929028  0.3324501  
0.3498138  0.6502556  
0.8690248  0.1276506  
0.5421764  0.2541545  
0.1271715  0.1995877  
0.3830557  0.5232269  
0.2099437  0.3808657  
0.7672742  0.53528  
0.7417029  0.4255527  
0.08718545  0.3186669  
0.3058402  0.8257326  
0.9485864  0.1131199  
0.3739503  0.3519538  
0.7400819  0.178901  
0.8622227  0.46607  
0.7128408  0.9076063  
0.501758  0.2241114  
0.9209289  0.8909916  
0.5370261  0.09947564  
0.05206273  0.08926846  
0.2678332  0.1282684  
0.164662  0.04817876  
0.8622134  0.9371145  
0.8529423  0.8816218  
0.8837313  0.9209867  
0.4045335  0.2963275  
0.3401874  0.1442475  
0.2067066  0.3727351  
0.7926565  0.9099283  
0.4510203  0.885674  
0.1511064  0.08618789  
0.6891558  0.3417569  
0.3628543  0.0128386  
0.5019993  0.8284643  
0.518803  0.2680533  
0.6367772  0.7528112  
0.8368926  0.2845417  
0.8026314  0.1138538  
0.3738854  0.2894887  
0.326148  0.5716873  
0.1198367  0.04337567  
0.9944826  0.9243185  
0.764758  0.9360075  
0.1770955  0.08934567  
0.7217713  0.6147307  
0.2885876  0.7209163  
0.2763151  0.01377428  
0.3418133  0.4299347  
0.04324898  0.6980854  
0.8597602  0.5521115  
0.01536795  0.3032191  
0.70437  0.7642891  
0.4662827  0.6860979  
0.2704214  0.4635828  
0.3410093  0.6332999  
0.03022128  0.02505679  
0.168282  0.018965  
0.1320477  0.6623953  
0.5460578  0.05233243  
0.2162289  0.4143884  
0.9222599  0.03857916  
0.3055349  0.5869697  
0.5554434  0.8297483  
0.5981037  0.4170704  
0.5837627  0.8060825  
0.7766587  0.61078  
0.4381295  0.9331321  
0.9132565  0.7850884  
0.02072107  0.1428075  
0.5967388  0.5501483  
0.2870857  0.8500293  
0.0143232  0.06338639  
0.2181499  0.1915321  
0.1926678  0.3769543  
0.4872523  0.5212913  
0.3111616  0.4685509  
0.9033389  0.9712481  
0.2444012  0.3328745  
0.08818705  0.04252231  
0.377889  0.5683712  
0.3541983  0.8639611  
0.571927  0.08915527  
0.8010865  0.7784462  
0.7263217  0.1665005  
0.9316336  0.710076  
0.6875636  0.9616478  
0.6141076  0.9111421  
0.8197393  0.1534855  
0.1142726  0.009258919  
0.9885301  0.6098039  
0.0112176  0.7058921  
0.2794709  0.8279457  
0.4563884  0.2402049  
0.9596364  0.9071379  
0.13318  0.07654145  
0.7792536  0.8728964  
0.6724383  0.7772936  
0.2320144  0.3636874  
0.6029612  0.9432698  
0.1679367  0.5344748  
0.5078882  0.9499779  
0.4277118  0.8157792  
0.3161943  0.06546032  
0.9232923  0.4658688  
0.4794499  0.1091568  
0.08051755  0.3587532  
0.1579184  0.333442  
0.7913457  0.7344388  
0.9881445  0.9063208  
0.9999485  0.7556949  
0.7650218  0.2345734  
0.0271864  0.1281128  
0.5534029  0.8091067  
0.9916556  0.997221  
0.9122864  0.8611591  
0.3140048  0.8456649  
0.5935925  0.5597931  
0.9084142  0.2440891  
0.539389  0.5240747  
0.8998806  0.3670766  
0.2117771  0.712994  
0.1489664  0.4493643  
0.3819496  0.1497894  
0.1316103  0.605756  
0.1218805  0.4863841  
0.2723507  0.3166911  
0.7025482  0.6442707  
0.9435171  0.6720934  
0.2025625  0.3348135  
0.2759748  0.2557715  
0.1253642  0.01813684  
0.426757  0.364576  
0.7027391  0.1303941  
0.1152573  0.5286023  
0.4149101  0.249012  
0.9992307  0.8294407  
0.6839869  0.663709  
0.2461657  0.4420517  
0.533717  0.3732554  
0.6587656  0.9109538  
0.2273099  0.2570244  
0.1388449  0.06377165  
0.2002097  0.8795456  
0.5399832  0.03437168  
0.8873842  0.4018385  
0.9249558  0.8188981  
0.610728  0.6416903  
0.3281622  0.1942195  
0.1369533  0.7471873  
0.03144911  0.6777504  
0.6415174  0.5243167  
0.8399956  0.0244327  
0.9841083  0.901116  
0.5378586  0.1511933  
0.5211191  0.0239747  
0.8944264  0.9547758  
0.1551949  0.6995614  
0.100952  0.01283256  
0.06543152  0.2862013  
0.06034664  0.1953915  
0.9482619  0.5809184  
0.4982255  0.348111  
0.7751683  0.5860689  
0.370661  0.4568108  
0.4664739  0.6145811  
0.08913149  0.03931952  
0.07001077  0.4265581  
0.2098375  0.6739506  
0.4312472  0.9362635  
0.1400592  0.4277247  
0.001059591  0.2359508  
0.3136782  0.205202  
0.9638108  0.7970466  
0.7423276  0.1746259  
0.4549405  0.9158413  
0.2913314  0.05206243  
0.7156193  0.7854923  
0.1606575  0.3209804  
0.8943483  0.9556624  
0.5814609  0.4221329  
0.8367574  0.05359941  
0.9756714  0.9142134  
0.9470966  0.995378  
0.5358116  0.400553  
0.8673406  0.8143635  
0.1574685  0.4521242  
0.154193  0.7683062  
0.0365954  0.2264809  
0.6691289  0.7020502  
0.8154706  0.4005096  
0.3309033  0.01828788  
0.0540844  0.1016857  
0.2093508  0.5796776  
0.4647628  0.5388555  
0.1475335  0.3340348  
0.9571881  0.9764741  
0.7821408  0.008513551  
0.9788049  0.8541911  
0.4732771  0.3951636  
0.9465113  0.507797  
0.9190753  0.8226913  
0.4665065  0.314989  
0.3451891  0.489701  
0.7362032  0.4496444  
0.8737395  0.6297083  
0.04320781  0.756342  
0.6976278  0.04695438  
0.7999243  0.7863762  
0.6421832  0.7972112  
0.995485  0.8527322  
0.4791805  0.937627  
0.3385564  0.8756738  
0.1426076  0.1887333  
0.4106202  0.6493223  
0.8724357  0.5090852  
0.02552592  0.3332268  
0.05332926  0.1629044  
0.6238982  0.3982354  
0.8068815  0.8369765  
0.8383223  0.976198  
0.8012561  0.8707428  
0.8058283  0.8847667  
0.6780326  0.7461737  
0.4986727  0.4994569  
0.8790435  0.2472076  
0.3248181  0.2949037  
0.2489869  0.7523013  
0.8322872  0.8435211  
0.1825836  0.6219547  
0.1426449  0.4523274  
0.2069444  0.2076656  
0.4435354  0.9617088  
0.6664273  0.6906681  
0.9496079  0.2612876  
0.8645197  0.7810957  
0.4666962  0.3355197  
0.5880097  0.5552903  
0.333421  0.4895015  
0.6416526  0.9928114  
0.9863003  0.9151044  
0.8920647  0.9227453  
0.8442728  0.6233016  
0.9902327  0.5520884  
0.5790123  0.4439454  
0.3322847  0.5120702  
0.9527659  0.8817639  
0.4232362  0.4848114  
0.4858341  0.6027256  
0.945611  0.9099498  
0.769696  0.9390657  
0.539488  0.207895  
0.9731096  0.4971765  
0.2258275  0.4333059  
0.2119533  0.3531793  
0.1712763  0.2946616  
0.4175829  0.489003  
0.08699847  0.6139821  
0.8068429  0.9975594  
0.09973724  0.007848076  
0.3080279  0.3543012  
0.06476244  0.3487696  
0.328681  0.7153108  
0.09782608  0.2170497  
0.1337153  0.510485  
0.3943703  0.413305  
0.7385662  0.1482248  
0.8102149  0.611915  
0.6547202  0.774416  
0.1703319  0.06461238  
0.2267553  0.9781378  
0.1948975  0.6904258  
0.2171079  0.01712045  
0.5391039  0.7387537  
0.1727416  0.2008475  
0.09718832  0.3257463  
0.591326  0.9031613  
0.5490248  0.4078562  
0.326908  0.1376186  
0.02301824  0.08098264  
0.6565064  0.3186845  
0.1769771  0.4411911  
0.2681149  0.5589981  
0.9459752  0.2826316  
0.5964945  0.6548224  
0.828104  0.7055631  
0.1537318  0.4193011  
0.002756753  0.04421898  
0.07169501  0.3669976  
0.1993303  0.02120003  
0.6248584  0.8842241  
0.8900206  0.8310157  
0.9101309  0.939851  
0.1423473  0.449829  
0.8006844  0.1457223  
0.7098345  0.7872283  
0.8879793  0.6322652  
0.4234312  0.9034022  
0.6875849  0.9913473  
0.2583424  0.3113117  
0.3046573  0.03689738  
0.6100862  0.9403552  
0.5913913  0.5493981  
0.6409526  0.3464141  
0.2300341  0.4834417  
0.2002158  0.3385805  
0.1721797  0.5725336  
0.2290848  0.1374867  
0.2119158  0.7388322  
0.4223178  0.3697299  
0.2056115  0.7489606  
0.2495059  0.5274555  
0.7024846  0.04073509  
0.2012759  0.7331501  
0.1718618  0.5439006  
0.9252976  0.03599256  
0.5475903  0.6917177  
0.7408352  0.4411466  
0.8279514  0.6189299  
0.4816289  0.2612702  
0.1988119  0.8523207  
0.4131991  0.1199413  
0.5480089  0.3538259  
0.08241568  0.504281  
0.3971333  0.8827795  
0.2642275  0.3210309  
0.9560583  0.9266216  
0.2016054  0.4257336  
0.1930524  0.8540188  
0.3703504  0.09046712  
0.9543267  0.3236615  
0.5311103  0.787762  
0.4514703  0.9955372  
0.2556643  0.1923802  
0.5133379  0.1198796  
0.7886498  0.6905803  
0.1623059  0.3645916  
0.3143068  0.5225589  
0.1194246  0.2358293  
0.7781807  0.3194449  
